ship_imo_number,co2_real,oof_xgboost,oof_red
7904889,11986.8172,17762.75390625,12488.120610257145
7907245,35505.89,42039.45703125,37015.264473134186
7907659,56476.141,53719.58984375,45491.24796735196
7907661,48692.772,39541.47265625,40653.98283600845
7907673,24682.8036,19282.90625,9683.361178696327
7911533,41261.754,33267.07421875,29402.600050540845
7911545,40465.846,58812.765625,48172.33348276514
7915096,10431.647,13723.8232421875,16249.252439775868
7915412,2322.6012,2903.53955078125,3122.728938447035
7920857,2478.4173,10198.765625,10751.174295137402
7926148,3547.1523,2765.08349609375,2894.564818635654
7926162,4938.3088,4035.755859375,3777.8687073937517
7927984,31264.3216,4777.51318359375,35251.47441246148
7928811,27080.9466,33280.74609375,33595.98095139724
7931985,3637.2983,3660.954345703125,3996.52577259399
7931997,19485.7602,26904.787109375,29940.553149676343
8000214,37493.4902,50096.41796875,49199.80474168592
8000226,17494.8214,22472.865234375,30071.48903110143
8000836,4935.1896,6636.70654296875,6747.920476889201
8001024,7900.1611,16592.0390625,11052.061061539658
8008450,8040.2633,14109.1171875,11184.450989413765
8009533,246.4412,572.2694091796875,971.3830194503371
8009545,2559.4604,5526.390625,4858.662246143171
8013132,15027.2273,10454.6748046875,11629.273760415012
8020599,22161.7334,18945.1953125,19969.700164563772
8020604,17248.6197,30321.306640625,24306.760415257973
8020642,20905.9699,24778.7109375,31685.23270312191
8020927,26451.1012,37785.21484375,40325.18040019461
8025343,20540.8978,14443.6748046875,11574.65201520904
8026907,7980.8356,5104.1923828125,4590.996221057068
8027298,28836.1537,22114.251953125,20067.408106549105
8030283,2815.4377,7448.267578125,4982.1396924649625
8105404,1256.2302,3456.343017578125,3980.6121660226954
8107000,6120.378,8778.9248046875,7219.065436036613
8110681,2754.7326,4016.066650390625,4203.117757596755
8116972,1063.296,2656.740966796875,3092.157501618206
8121020,1510.066,2477.718505859375,2358.917387461801
8122957,1451.842,1828.1497802734375,2971.290234611017
8129321,1792.0,4423.443359375,4198.074578674473
8130875,24153.3868,10248.8984375,9305.061310336114
8130899,15398.2132,9215.623046875,9654.672343644981
8201480,37131.4086,25207.76171875,41151.295820131076
8201624,20442.6894,20498.1640625,18635.543815137902
8201636,18755.012,17566.892578125,17799.075360158804
8202018,0.0,0.0,256.87721909666834
8202355,18133.7942,21951.75390625,22428.519286559233
8202367,2253.2188,2445.97900390625,4089.8671090230782
8202381,5434.394,7170.48681640625,8365.86685697264
8202525,1820.0402,3297.673828125,3535.5369480718873
8202939,1248.0056,922.9495849609375,1874.6609453751807
8208763,23799.6814,26918.42578125,23837.19175107593
8217881,57480.0073,30632.876953125,53329.00048742615
8219906,9326.254,13046.1923828125,12738.75332211046
8219918,4033.148,6071.625,5851.395398142561
8222111,23447.9776,28813.119140625,27225.363937231785
8226739,0.0,208.34902954101562,1521.9362177378007
8300389,19814.2775,8198.857421875,13121.77961399682
8302014,4567.4999,7919.30859375,8397.686895154928
8302301,9474.5507,29738.44140625,25967.464633757238
8306486,45425.9454,45880.609375,41585.224538029375
8306498,49905.958,54937.4921875,44265.56532766983
8309397,13145.0418,9402.9619140625,9677.26422866099
8309402,6555.7096,9299.2197265625,8054.329237524627
8309830,8135.8846,5349.19970703125,6466.90390744194
8311106,26028.238,25901.294921875,24202.424767791825
8311118,4258.154,4644.95166015625,5901.501715965405
8311132,4511.584,13839.1240234375,11594.84836220298
8311912,0.0,784.875732421875,2789.9760190611814
8312095,1161.2776,1338.63232421875,1763.457054115359
8312590,12964.7879,18527.685546875,23841.573301969675
8312643,9209.3382,15442.9296875,18007.42120194152
8313702,34058.7693,14850.9267578125,8883.131790150714
8317942,19558.1069,42822.28125,31003.260515501475
8317954,21302.722,38304.25,28909.021880636155
8320573,48556.91,39129.6796875,40846.91828211058
8321931,3335.9362,2253.0322265625,1614.1724878124442
8400036,6312.13,15378.421875,20392.173192930844
8400218,2628.0267,4280.44921875,3596.241162766407
8401133,5797.856,9568.939453125,10694.212384505547
8401444,19764.722,27590.5234375,31365.239348820178
8401523,204.8247,509.48236083984375,767.4615319677177
8407735,60255.1646,44798.62890625,16039.246957374125
8413887,972.209,5495.62646484375,4703.92554738676
8414726,10190.6749,6107.68212890625,6429.482560665361
8414738,20247.9626,15084.255859375,15308.615916856661
8415794,15855.0436,19950.005859375,19822.469120230864
8418174,10077.636,8782.6513671875,9093.639558021923
8418265,575.4391,2184.84228515625,2649.361792136233
8418746,7225.882,9687.865234375,7402.835732495331
8418758,7522.34,11823.353515625,10758.678647033477
8420426,3770.3201,18378.8671875,20988.471251086325
8420787,8747.076,8004.9873046875,6778.444787824139
8420842,22960.0723,23907.43359375,53859.96689988482
8420878,4028.339,63644.54296875,54887.7399530922
8500630,4055.5833,7812.91845703125,8553.865645731717
8501464,12271.614,21693.7578125,23867.05287279944
8501957,37070.2964,24292.69140625,25741.154605844007
8502092,0.0,0.0,128.90890827828844
8502391,46051.7762,41999.24609375,44953.269668657915
8502406,50670.8906,51449.00390625,45251.25546920831
8503503,9482.61,10625.9482421875,12672.072317649574
8506294,53872.5326,48856.8828125,43627.29150452562
8506311,48389.3051,38571.76171875,52149.52566173479
8506373,18157.8328,12669.3310546875,20009.44504181367
8509557,4928.8135,11627.5771484375,13611.978566518444
8512152,19850.9426,13865.3525390625,16800.224401660613
8512281,45463.1821,67134.3203125,45620.53449731247
8512891,11797.8511,58572.3046875,58643.712567757575
8512982,2533.8628,3174.82470703125,4314.083212592893
8515893,15664.967,33550.83203125,35270.80306582202
8516835,1201.7627,2712.89599609375,2661.3392514354855
8521397,5087.3671,27214.25,28789.255877715546
8521402,11491.6246,38404.72265625,45591.2697511806
8601915,54272.824,42462.18359375,55858.05364020456
8603377,5028.052,10171.2998046875,7244.090821418198
8603406,779.342,2484.99951171875,1263.5865446167245
8604711,17594.0812,44726.109375,37851.0809423682
8606197,0.0,180.66143798828125,146.1177722895809
8611398,45896.2162,57971.84765625,51298.53488575424
8611984,1290.4509,10500.087890625,11262.982548793994
8616336,32942.2243,40017.8828125,39469.13130102153
8617940,16275.3141,7206.58935546875,7925.46330469627
8618293,1429.7202,1662.7821044921875,2199.2401339234066
8618358,37045.6438,38029.5859375,44213.57825208528
8700230,8724.0184,8318.7607421875,9857.661063340132
8700242,5387.3435,4943.130859375,4935.308010288184
8700498,8687.9946,6905.4560546875,8076.643419275315
8700785,12497.7895,45530.87109375,50966.22379887178
8701674,41616.1205,61054.00390625,50130.46473328254
8701935,93.4712,0.0,170.217951797531
8703270,252.694,889.0888061523438,1291.440774126484
8704406,28093.1962,16876.759765625,18731.985729936554
8705383,23455.87,34515.5703125,36213.72544764684
8705395,21602.9642,14232.67578125,14806.504263074163
8705709,8503.5623,15748.0732421875,21843.846248562455
8706777,25579.482,25367.927734375,33285.5572606701
8706789,26693.742,29167.26953125,23397.200722091744
8707329,30985.99,35415.95703125,32955.301018269
8707343,7797.3821,27759.529296875,26744.874593053915
8709640,1585.0533,7785.453125,5521.326180346418
8710340,1996.9398,1962.28564453125,1915.6512580098788
8710871,2250.5406,6163.1015625,7839.326557780416
8711306,3536.5184,4111.498046875,5033.025417521164
8712518,55177.3995,44100.34375,45839.03169653661
8712520,43156.5846,37523.5625,31797.976131926647
8712635,23199.5256,15214.9130859375,17784.43963411149
8713562,2344.5532,1534.728271484375,1419.8385279083086
8715857,40309.4159,34480.703125,36823.75320094373
8715869,22978.5057,21685.8203125,19359.61755798635
8715871,20591.1533,19628.26953125,19723.070689317392
8719188,24892.9,37387.7421875,52116.77639118914
8800315,12652.847,12342.642578125,12057.48661578144
8801802,3611.7724,3384.001708984375,3142.8196650824466
8805602,8464.2888,22623.099609375,25380.99611448874
8806204,6897.8468,5581.19775390625,14796.013999211427
8806242,0.0,200.09091186523438,844.1392683443573
8807088,41415.7473,46019.23046875,40832.995150965275
8807155,17201.2577,20204.169921875,12269.464772794203
8808604,7614.0173,12618.9365234375,8978.993974270017
8811390,2522.9302,4471.29833984375,4618.325115040209
8811405,10106.7282,7189.12841796875,7856.443248531039
8813594,4639.3437,5320.9326171875,5647.964268498343
8813635,2748.6444,4314.1845703125,4089.5998743602786
8816156,2267.187,2085.8232421875,3083.7891109712764
8816168,9890.088,1188.745849609375,7715.787544968169
8816170,3986.1387,4522.40625,4401.436247654297
8818300,16641.0198,34150.8125,42450.182134529816
8818764,5077.4063,24879.005859375,18960.268114543986
8819275,2188.6556,5373.83056640625,5256.045664145995
8819926,1863.7612,2151.522216796875,1882.9730483487147
8819938,3546.2112,4292.39794921875,3465.718904798945
8820016,10012.1412,14015.150390625,19523.11655447088
8820858,2896.0676,6333.65185546875,2992.5801498674546
8820860,14192.1284,29750.001953125,23483.911791848073
8850906,746.9659,1902.7657470703125,2601.3527622113506
8872801,2540.994,6334.69921875,6072.966167359515
8873324,555.2792,1419.4378662109375,2113.462186076551
8873489,368.6579,1319.2298583984375,2039.38313411305
8876340,476.4116,2242.614501953125,2445.8638141451356
8884555,1031.4112,3450.51416015625,3690.3073281569095
8901585,2811.7634,10080.2626953125,10311.424831305781
8901925,8117.0423,33200.82421875,40169.57891670464
8903155,15099.6549,12756.2041015625,13452.900420054844
8903167,10900.9826,7851.75244140625,9066.566797706606
8903923,7953.0248,25826.904296875,14702.185246241526
8903935,14884.9877,15438.0693359375,27841.031550200594
8907280,16105.2461,34541.46484375,22315.46539055961
8907424,3710.8692,13378.9423828125,7771.436294359435
8907577,3025.2521,4534.2529296875,4656.546017046198
8907876,4799.2584,8864.322265625,8038.9377927432015
8907888,1254.8298,1211.77001953125,1533.2085515952858
8908193,1791.2138,1292.3492431640625,1635.6292457040636
8908466,42426.1309,47476.41015625,46219.29323380423
8908569,15559.9114,16198.197265625,19112.419308697637
8908868,7869.6112,17678.568359375,14667.57569366436
8909070,5416.5573,5320.9326171875,4852.220918310091
